 ID      RAJ2000   DEJ2000     U      SU    B      SB     V      SV     R     SR      I   SI     id     raj2000G     dej2000G     Gmag     e_Gmag     BPmag     e_BPmag     RPmag     e_RPmag     pmRA     e_pmRA     pmDE     e_pmDE     Plx     e_Plx     Rv     e_Rv     P
2313    129.7179 -34.7674      NaN    NaN 21.362  0.045 20.530  0.031 19.943  0.026 19.336  0.003    5638573430026822656 129.715605 -34.765485 16.2336 0.0005 16.7473 0.0042 15.5601 0.0020 -2.9170 0.0670 3.8030 0.0800 0.3695 0.0476 nan nan 0.0000
1968    129.6142 -34.8054   20.912  0.075 20.921  0.037 20.017  0.026 19.426  0.018 18.896  0.003    5638573082127288320 129.608547 -34.805958 19.3330 0.0036 19.7660 0.0442 18.6177 0.0383 -3.1890 0.3940 2.2610 0.6110 1.2350 0.3174 nan nan 0.0122
 152    129.6412 -34.8402   17.796  0.017 16.896  0.005 15.549  0.003 14.789  0.008 14.061  0.003    5638572811551602688 129.638890 -34.837749 15.9544 0.0005 16.1869 0.0031 15.5776 0.0030 -2.4660 0.0580 2.3190 0.0640 0.1425 0.0416 nan nan 0.9966
 652    129.6958 -34.8012   18.552  0.012 18.367  0.011 17.745  0.009 17.340  0.009 16.910  0.003    5638573288285760512 129.695905 -34.801212 17.5548 0.0021 17.9449 0.0139 16.9962 0.0098 -3.2150 0.1480 3.9050 0.1580 0.2867 0.1104 nan nan 0.0000
 502    129.7146 -34.7755   18.264  0.008 18.117  0.003 17.308  0.003 16.794  0.008 16.252  0.003    5638573430026826752 129.714830 -34.775488 17.0270 0.0008 17.5049 0.0081 16.3605 0.0050 -1.0990 0.1050 2.3450 0.1280 0.1521 0.0761 nan nan 0.0000
2496    129.5683 -34.7205      NaN    NaN 21.876  0.067 20.771  0.028 20.045  0.008 19.325  0.003    5638621323200444416 129.572166 -34.717158 18.9837 0.0029 19.4844 0.0506 18.2632 0.0225 -3.6900 0.3300 2.4590 0.5390 -0.1498 0.2686 nan nan 0.0235
 148    129.5792 -34.8344   16.393  0.005 16.151  0.002 15.531  0.008 15.138  0.004 14.725  0.003    5638567142194796544 129.579252 -34.834440 15.3422 0.0005 15.7137 0.0025 14.7999 0.0026 -5.5510 0.0450 4.4180 0.0540 0.2313 0.0325 nan nan 0.0000
 449    129.5942 -34.7831   19.508  0.006 18.446  0.009 17.143  0.011 16.427  0.006 15.760  0.003    5638573906761140224 129.594349 -34.783063 16.6945 0.0007 17.4010 0.0114 15.8663 0.0028 0.0340 0.0830 1.2950 0.1020 0.2676 0.0595 nan nan 0.0000
 129    129.6358 -34.7755   16.483  0.015 16.184  0.012 15.399  0.001 14.915  0.002 14.501  0.003    5638573223868432384 129.638695 -34.776145 14.8647 0.0004 15.0307 0.0044 14.5057 0.0049 -2.5030 0.0360 2.2960 0.0420 0.1039 0.0255 nan nan 0.9975
 900    129.7071 -34.7737   19.408  0.014 19.253  0.008 18.304  0.002 17.722  0.006 17.116  0.003    5638573425724871680 129.707207 -34.773696 17.9746 0.0012 18.5220 0.0165 17.2452 0.0091 1.4890 0.1660 -11.2250 0.1890 0.4206 0.1194 nan nan 0.0000
 448    129.5650 -34.7649   17.998  0.012 17.837  0.009 17.139  0.002 16.675  0.004 16.193  0.003    5638574147279410176 129.564901 -34.764838 16.8861 0.0007 17.3091 0.0074 16.2799 0.0045 -3.9670 0.0930 3.2780 0.1340 0.1673 0.0696 nan nan 0.0000
 114    129.6600 -34.7521   15.849  0.004 15.590  0.002 15.222  0.002 14.991  0.004 14.708  0.003    5638573636185274368 129.659883 -34.752114 15.1126 0.0003 15.3292 0.0023 14.7366 0.0019 -2.5710 0.0420 2.0690 0.0460 0.1611 0.0281 nan nan 0.9969
 444    129.6958 -34.7616   18.635  0.021 18.121  0.006 17.129  0.002 16.557  0.007 16.009  0.003    5638573498746307584 129.695947 -34.761578 16.8009 0.0007 17.3311 0.0068 16.1124 0.0041 -4.7800 0.0870 5.5090 0.1070 0.7559 0.0634 nan nan 0.0000
2609    129.6292 -34.8179      NaN    NaN 21.761  0.084 20.905  0.067 20.171  0.035 19.454  0.003    5638573017710028800 129.629600 -34.819339 19.0111 0.0024 19.6232 0.0528 18.2018 0.0258 -2.2510 0.3120 1.6990 0.3950 -0.2169 0.2424 nan nan 0.7752
 942    129.6729 -34.7478   19.273  0.017 19.131  0.023 18.403  0.006 17.925  0.010 17.407  0.003    5638573734962657280 129.672766 -34.747745 18.1490 0.0015 18.5931 0.0245 17.4909 0.0213 -3.2760 0.1940 3.7090 0.2650 0.3600 0.1457 nan nan 0.0000
2353    129.5771 -34.8437   22.354  0.370 22.042  0.086 20.576  0.032 19.628  0.031 18.751  0.003    5638567137892354048 129.580697 -34.838746 16.4267 0.0006 16.6702 0.0051 16.0228 0.0037 -2.6160 0.0810 2.2380 0.0970 0.1260 0.0560 nan nan 0.9950
 954    129.6879 -34.8137   19.272  0.012 19.166  0.009 18.423  0.009 17.949  0.007 17.431  0.003    5638570298988445696 129.687819 -34.813692 18.1898 0.0015 18.6242 0.0156 17.5702 0.0106 -2.1900 0.1930 1.2710 0.2910 0.4056 0.1466 nan nan 0.0382
 431    129.6175 -34.7363   18.701  0.025 18.179  0.005 17.059  0.002 16.405  0.007 15.771  0.003    5638574632617701376 129.617319 -34.736284 16.6411 0.0008 17.2864 0.0056 15.8476 0.0027 -3.9850 0.0850 4.4360 0.0970 0.1380 0.0644 nan nan 0.0000
 962    129.5821 -34.8480   19.272  0.010 19.178  0.011 18.439  0.012 17.974  0.007 17.488  0.003    5638567137892290560 129.582180 -34.847967 18.2161 0.0018 18.6359 0.0158 17.5793 0.0153 -2.6600 0.2140 1.9490 0.3090 0.3149 0.1639 nan nan 0.9411
  95    129.6762 -34.7374   15.855  0.006 15.640  0.001 14.919  0.006 14.465  0.004 13.984  0.003    5638573773624213504 129.676260 -34.737390 14.6781 0.0003 15.1122 0.0019 14.0731 0.0015 -5.7950 0.0340 2.1890 0.0460 0.3135 0.0246 nan nan 0.0000
2578    129.6962 -34.7571      NaN    NaN    NaN    NaN 20.862  0.043 20.163  0.010 19.450  0.003    5638573700602889216 129.696230 -34.754010 18.1600 0.0018 18.6245 0.0224 17.5198 0.0117 -2.3220 0.2250 2.5890 0.3090 0.0902 0.1624 nan nan 0.9480
2364    129.6875 -34.7578   21.545  0.100 21.382  0.047 20.591  0.027 20.070  0.007 19.487  0.003    5638573666243136512 129.686828 -34.756919 17.9622 0.0015 18.3705 0.0178 17.2703 0.0140 -2.9200 0.1820 2.8060 0.2150 0.0855 0.1270 nan nan 0.0675
1006    129.5392 -34.7602   19.400  0.011 19.237  0.009 18.541  0.009 18.046  0.005 17.532  0.003    5638615275886258176 129.539205 -34.760148 18.2810 0.0016 18.7091 0.0213 17.6497 0.0158 -3.5900 0.2270 4.1280 0.2970 0.1271 0.1587 nan nan 0.0000
2371    129.6771 -34.8061      NaN    NaN    NaN    NaN 20.601  0.036 19.494  0.026 18.541  0.003    5638573253926020096 129.677737 -34.800633 19.2153 0.0027 19.6450 0.0493 18.5284 0.0256 -2.1670 0.3790 2.6970 0.5210 0.3337 0.2969 nan nan 0.7976
 518    129.6092 -34.7949   19.115  0.023 18.517  0.010 17.339  0.002 16.658  0.003 15.996  0.003    5638573842343748608 129.609156 -34.794891 16.9116 0.0007 17.5625 0.0084 16.0868 0.0047 -2.5320 0.0910 3.0160 0.1120 0.0844 0.0662 nan nan 0.0000
1012    129.6329 -34.6981   20.812  0.062 19.775  0.016 18.549  0.002 17.828  0.003 17.179  0.003    5638574834474532864 129.632713 -34.698087 18.1170 0.0016 18.7888 0.0228 17.3002 0.0092 -5.9210 0.1900 1.6570 0.2390 0.5425 0.1388 nan nan 0.0000
 602    129.6117 -34.7637   19.012  0.020 18.603  0.005 17.635  0.002 17.057  0.007 16.510  0.003    5638574048502162432 129.611486 -34.763679 17.3116 0.0009 17.8302 0.0131 16.5789 0.0078 -4.1560 0.1160 0.4200 0.1340 0.5068 0.0842 nan nan 0.0000
  80    129.6125 -34.7683   15.989  0.007 15.564  0.002 14.727  0.004 14.262  0.005 13.819  0.003    5638574014142875648 129.612554 -34.768249 14.4941 0.0003 14.9452 0.0018 13.8924 0.0012 -13.5380 0.0340 6.5000 0.0390 1.5992 0.0243 nan nan 0.0000
1026    129.6867 -34.7589   20.362  0.052 19.725  0.009 18.577  0.004 17.911  0.008 17.278  0.003    5638573666243136512 129.686775 -34.758829 18.1793 0.0016 18.8078 0.0275 17.4027 0.0113 -3.6870 0.2230 6.1460 0.2780 0.2528 0.1540 nan nan 0.0000
 410    129.6867 -34.7512   17.778  0.009 17.587  0.007 16.948  0.008 16.529  0.001 16.090  0.003    5638573704904738816 129.686622 -34.751237 16.7462 0.0008 17.1372 0.0059 16.1843 0.0033 -3.5800 0.0960 3.2500 0.1170 0.1515 0.0679 nan nan 0.0000
 258    129.6342 -34.7324   17.012  0.009 16.920  0.003 16.206  0.001 15.752  0.001 15.267  0.003    5638574460819000320 129.634113 -34.732435 15.9518 0.0006 16.3945 0.0032 15.3459 0.0024 -6.2510 0.0690 6.7190 0.0670 0.2733 0.0440 nan nan 0.0000
 293    129.6717 -34.7895   17.206  0.009 16.893  0.007 16.439  0.004 16.171  0.006 15.848  0.003    5638573326947640320 129.671737 -34.789446 16.3227 0.0006 16.5787 0.0064 15.9086 0.0031 -2.4370 0.0690 2.2110 0.0820 0.1121 0.0509 nan nan 0.9973
 260    129.6800 -34.7672   16.958  0.027 16.615  0.017 16.222  0.011 15.959  0.013 15.649  0.003    5638573670545008640 129.679883 -34.767221 16.1061 0.0006 16.3420 0.0029 15.6952 0.0032 -2.4380 0.0610 2.2460 0.0690 0.0927 0.0435 nan nan 0.9971
2161    129.5508 -34.8244      NaN    NaN 21.450  0.053 20.311  0.027 19.589  0.035 18.982  0.003    5638567859446927360 129.553282 -34.826278 17.4704 0.0010 18.1520 0.0124 16.6768 0.0046 -2.6320 0.1400 2.1890 0.1570 0.1848 0.0918 nan nan 0.9885
 262    129.6808 -34.7711   17.513  0.014 17.193  0.004 16.237  0.008 15.658  0.005 15.077  0.003    5638573563163839488 129.680841 -34.771009 15.9023 0.0005 16.4684 0.0032 15.1871 0.0022 -1.6110 0.0560 8.6960 0.0630 0.3912 0.0399 nan nan 0.0000
  66    129.5829 -34.8115   16.354  0.006 15.745  0.003 14.598  0.005 13.940  0.002 13.285  0.003    5638567932468770816 129.582906 -34.811512 14.1760 0.0002 14.8485 0.0013 13.3863 0.0009 -2.3270 0.0280 3.2700 0.0350 0.0915 0.0205 nan nan 0.0000
 264    129.7100 -34.7662   17.795  0.018 17.210  0.006 16.268  0.009 15.730  0.003 15.227  0.003    5638573498746302464 129.710176 -34.766210 15.9894 0.0005 16.5083 0.0045 15.3244 0.0018 -12.9260 0.0590 6.7900 0.0670 1.0562 0.0420 nan nan 0.0000
 402    129.5829 -34.7513   17.786  0.005 17.655  0.006 16.912  0.002 16.450  0.002 15.970  0.003    5638574289020342272 129.582905 -34.751268 16.6588 0.0006 17.0742 0.0066 16.0196 0.0032 -5.3120 0.0830 2.2600 0.1020 0.3350 0.0602 nan nan 0.0000
1082    129.6237 -34.7588   19.554  0.012 19.396  0.008 18.655  0.001 18.184  0.010 17.693  0.003    5638574044200246272 129.623660 -34.758814 18.3924 0.0022 18.7383 0.0334 17.7722 0.0156 -2.0100 0.2360 3.4630 0.3400 0.4168 0.1794 nan nan 0.0015
 573    129.6592 -34.7204   18.374  0.008 18.294  0.006 17.515  0.001 17.021  0.004 16.496  0.003    5638574593956247552 129.660169 -34.722465 19.2608 0.0030 19.8426 0.0537 18.3715 0.0341 -3.3320 0.3780 3.9820 0.4900 0.1656 0.3022 nan nan 0.0007
  55    129.5892 -34.8364   15.469  0.005 15.164  0.003 14.379  0.004 13.920  0.001 13.488  0.003    5638567142194794496 129.589102 -34.836456 14.1627 0.0003 14.5927 0.0011 13.5727 0.0010 -7.5480 0.1080 2.2680 0.1430 1.3533 0.0790 nan nan 0.0000
  46    129.6258 -34.8396   15.163  0.001 14.945  0.001 14.138  0.002 13.656  0.006 13.184  0.003    5638572777191871488 129.626035 -34.839659 13.8924 0.0002 14.3529 0.0020 13.2722 0.0016 -3.0570 0.0300 -0.3540 0.0340 0.7118 0.0225 nan nan 0.0000
 355    129.6833 -34.7287   18.553  0.026 17.880  0.008 16.699  0.002 16.024  0.004 15.358  0.003    5638573773624704000 129.683438 -34.728694 16.2839 0.0006 16.9637 0.0067 15.4731 0.0027 -2.1390 0.0730 2.7170 0.0840 0.1929 0.0506 nan nan 0.0021
1525    129.6208 -34.8480   21.019  0.075 20.523  0.029 19.371  0.021 18.641  0.015 17.966  0.003    5638566897374127104 129.620981 -34.847971 18.9375 0.0026 19.5601 0.0484 18.0686 0.0200 -1.5840 0.3380 4.1550 0.4500 -0.0223 0.2472 nan nan 0.0002
 524    129.5812 -34.7718   18.164  0.022 18.050  0.006 17.348  0.001 16.895  0.004 16.416  0.003    5638574112919633920 129.581069 -34.771808 17.0942 0.0008 17.5320 0.0075 16.4661 0.0081 -3.0260 0.1040 4.0570 0.1330 0.1819 0.0787 nan nan 0.0000
 359    129.6596 -34.7456   17.943  0.004 17.624  0.004 16.710  0.010 16.160  0.004 15.609  0.003    5638574495178731520 129.659486 -34.745542 16.3943 0.0006 16.9247 0.0052 15.7025 0.0020 -4.7290 0.0770 3.6450 0.0830 0.4920 0.0528 nan nan 0.0000
1160    129.6375 -34.8265   19.720  0.048 19.605  0.004 18.816  0.006 18.329  0.030 17.812  0.003    5638572807249269760 129.636231 -34.824881 18.8872 0.0024 19.4510 0.0362 18.1109 0.0313 -1.2460 0.3130 -1.3760 0.4890 0.5780 0.2348 nan nan 0.0000
 361    129.5812 -34.7915   17.523  0.013 17.184  0.007 16.719  0.001 16.450  0.005 16.142  0.003    5638573876703501312 129.581387 -34.791511 16.5985 0.0007 16.8520 0.0060 16.1763 0.0035 -2.4360 0.0800 2.3880 0.0990 0.2410 0.0578 nan nan 0.9802
 276    129.6050 -34.8596   17.217  0.005 17.074  0.010 16.347  0.008 15.869  0.005 15.418  0.003    5638566863014313984 129.604931 -34.859527 16.1148 0.0005 16.5603 0.0031 15.4972 0.0026 -5.2160 0.0600 6.9970 0.0750 0.2235 0.0431 nan nan 0.0000
 372    129.5967 -34.7549   17.955  0.011 17.650  0.004 16.782  0.003 16.254  0.003 15.726  0.003    5638574220300858368 129.596669 -34.754861 16.4809 0.0006 16.9892 0.0057 15.8077 0.0032 -3.6760 0.0780 2.7970 0.1090 0.1626 0.0580 nan nan 0.0000
1440    129.5100 -34.8351   21.134  0.079 20.432  0.027 19.261  0.009 18.554  0.023 17.933  0.003    5638568031252992000 129.532688 -34.823399 19.1929 0.0030 19.6149 0.0496 18.4112 0.0297 -2.6740 0.4080 1.3200 0.6250 -0.3194 0.2969 nan nan 0.7330
1360    129.6592 -34.8019   20.119  0.040 20.045  0.023 19.154  0.011 18.633  0.005 18.075  0.003    5638572944688365568 129.659120 -34.801843 18.8937 0.0025 19.3565 0.0326 18.2128 0.0226 -2.7590 0.3180 1.9240 0.4520 0.3410 0.2356 nan nan 0.8670
1346    129.6283 -34.8206   20.003  0.039 19.901  0.020 19.131  0.026 18.601  0.003 18.062  0.003    5638573013407724544 129.628241 -34.820651 18.8557 0.0024 19.2808 0.0374 18.1937 0.0234 -3.1580 0.2910 1.6510 0.4310 0.6275 0.2288 nan nan 0.0917
2568    129.6133 -34.7152      NaN    NaN    NaN    NaN 20.855  0.033 19.889  0.022 19.087  0.003    5638574731401981952 129.612963 -34.716301 18.9028 0.0027 19.7144 0.0475 17.9400 0.0176 -6.0100 0.3380 3.0920 0.5770 0.2667 0.2651 nan nan 0.0000
1269    129.6942 -34.7928   20.833  0.059 20.187  0.005 18.982  0.007 18.272  0.013 17.556  0.003    5638573288285792256 129.695268 -34.795292 19.2980 0.0031 19.8277 0.0420 18.4453 0.0294 -2.8420 0.3850 1.9610 0.5360 0.0129 0.3021 nan nan 0.8688
1287    129.5012 -34.8099   20.494  0.052 19.996  0.018 19.016  0.028 18.415  0.003 17.839  0.003    5638615074031976448 129.515427 -34.803339 15.7803 0.0009 16.0599 0.0067 15.2323 0.0045 -2.1640 0.0610 2.3780 0.0840 0.3948 0.0446 nan nan 0.0210
 284    129.6079 -34.8238   17.173  0.007 17.092  0.004 16.404  0.008 15.955  0.007 15.476  0.003    5638573052069781504 129.608066 -34.823800 16.1741 0.0005 16.5918 0.0033 15.5720 0.0037 -4.9230 0.0620 2.8180 0.0800 0.3019 0.0447 nan nan 0.0000
 547    129.5696 -34.8506   19.269  0.078 18.520  0.005 17.427  0.003 16.790  0.010 16.227  0.003    5638567039115590656 129.567224 -34.849801 16.9589 0.0007 17.4464 0.0075 16.3067 0.0042 -4.7230 0.1000 8.0250 0.1250 0.2303 0.0725 nan nan 0.0000
   1    129.6896 -34.8596   13.188  0.010 12.185  0.007 11.026  0.003 10.446  0.007  9.933  0.003    5638569817951912960 129.683760 -34.846179 17.3204 0.0009 17.8021 0.0133 16.6434 0.0052 -2.3670 0.1240 1.4810 0.1550 0.0749 0.0892 nan nan 0.0178
2562    129.6521 -34.7846      NaN    NaN    NaN    NaN 20.849  0.038 20.113  0.017 19.462  0.003    5638573528804038656 129.651619 -34.781954 16.8106 0.0007 17.4450 0.0080 16.0468 0.0034 -1.7020 0.0870 3.5740 0.1060 0.2183 0.0639 nan nan 0.0000
 545    129.6142 -34.7645   18.389  0.018 18.218  0.003 17.423  0.003 16.922  0.010 16.410  0.003    5638574048502160384 129.614212 -34.764504 17.1439 0.0008 17.5901 0.0105 16.4873 0.0060 -3.4960 0.1060 1.9340 0.1230 0.1697 0.0765 nan nan 0.0000
2275    129.6629 -34.7701      NaN    NaN 21.440  0.048 20.465  0.036 19.832  0.015 19.237  0.003    5638573567465804800 129.662619 -34.771250 19.1832 0.0027 19.6101 0.0515 18.4280 0.0409 -2.2120 0.3540 2.7470 0.4920 0.8511 0.2838 nan nan 0.4441
 367    129.5746 -34.7199   17.721  0.004 17.354  0.002 16.758  0.002 16.401  0.004 15.982  0.003    5638621327504288768 129.574790 -34.719880 16.5799 0.0008 16.9334 0.0055 16.0455 0.0041 -3.3110 0.0870 2.7470 0.1100 0.0744 0.0603 nan nan 0.0000
 552    129.7250 -34.8382   18.471  0.046 18.256  0.036 17.438  0.028 16.919  0.001 16.389  0.004    5638570230268889088 129.703615 -34.827270 18.7950 0.0022 19.3943 0.0416 18.0211 0.0207 -3.4110 0.3140 -0.0590 0.4710 -0.0254 0.2366 nan nan 0.0001
 569    129.5683 -34.7554   18.373  0.015 18.103  0.001 17.501  0.008 17.128  0.009 16.735  0.004    5638574185941137408 129.568318 -34.755352 17.3157 0.0010 17.6523 0.0105 16.7810 0.0062 -2.5610 0.1300 2.1820 0.1850 0.0383 0.0976 nan nan 0.9910
 259    129.6083 -34.7828   17.030  0.005 16.711  0.004 16.207  0.002 15.913  0.003 15.580  0.004    5638573945422959616 129.608275 -34.782835 16.0744 0.0006 16.3469 0.0039 15.5839 0.0094 -2.4140 0.0620 2.2170 0.0750 0.1418 0.0450 nan nan 0.9973
2301    129.5333 -34.7903      NaN    NaN 21.218  0.051 20.506  0.029 20.010  0.015 19.514  0.004    5638615177111174144 129.532370 -34.789507 16.3712 0.0005 16.8292 0.0058 15.7434 0.0029 -3.8010 0.0710 1.4620 0.0840 0.3359 0.0490 nan nan 0.0000
 522    129.5842 -34.8266   18.193  0.006 17.938  0.010 17.345  0.003 16.980  0.001 16.577  0.004    5638567932468774912 129.584155 -34.826603 17.1764 0.0009 17.5130 0.0121 16.6612 0.0050 -2.7610 0.1110 1.9910 0.1520 0.1387 0.0812 nan nan 0.9628
 611    129.5483 -34.8005   18.634  0.041 18.498  0.009 17.648  0.003 17.117  0.010 16.554  0.004    5638568172978229248 129.549618 -34.799750 18.3295 0.0015 18.8600 0.0226 17.6469 0.0121 -2.7930 0.2160 2.9620 0.3150 -0.0348 0.1575 nan nan 0.3233
 249    129.5996 -34.8211   16.933  0.013 16.754  0.006 16.147  0.007 15.761  0.004 15.347  0.004    5638573052069783552 129.599591 -34.821075 15.9681 0.0005 16.3222 0.0036 15.4253 0.0022 -3.8960 0.0580 3.8710 0.0850 0.2275 0.0429 nan nan 0.0000
 632    129.6171 -34.7200   18.800  0.014 18.600  0.010 17.696  0.010 17.162  0.002 16.608  0.004    5638574735696910336 129.617217 -34.720040 17.3966 0.0010 17.9258 0.0115 16.6933 0.0066 -2.9070 0.1220 2.5700 0.1650 0.3686 0.0943 nan nan 0.0042
 635    129.6242 -34.7241   18.769  0.005 18.642  0.015 17.703  0.009 17.098  0.004 16.468  0.004    5638574666977431552 129.624276 -34.724143 17.3223 0.0010 17.9224 0.0126 16.5679 0.0063 -2.6280 0.1250 2.5380 0.1490 0.1748 0.0916 nan nan 0.8807
2116    129.5742 -34.6909      NaN    NaN 21.287  0.038 20.242  0.021 19.581  0.016 18.970  0.004    5638621911619831808 129.576764 -34.697333 15.3095 0.0004 15.5135 0.0021 14.9620 0.0019 -2.5260 0.0440 2.1270 0.0590 0.1544 0.0327 nan nan 0.9983
2533    129.6387 -34.6957      NaN    NaN 21.982  0.079 20.809  0.038 20.091  0.024 19.404  0.004    5638574873135840256 129.642281 -34.694464 14.6682 0.0003 15.0042 0.0023 14.1607 0.0012 -8.2010 0.0340 2.9320 0.0390 0.7278 0.0247 nan nan 0.0000
 647    129.5471 -34.8023   18.624  0.031 18.458  0.010 17.733  0.008 17.255  0.003 16.752  0.004    5638568172978232320 129.546956 -34.802306 17.4702 0.0011 17.8269 0.0214 16.7947 0.0129 -3.6050 0.1240 4.3640 0.1500 -0.1699 0.0875 nan nan 0.0000
 649    129.6954 -34.7752   19.128  0.033 18.742  0.015 17.735  0.001 17.114  0.006 16.487  0.004    5638573460084610048 129.696870 -34.773194 18.8290 0.0022 19.3991 0.0319 18.0490 0.0180 -2.5060 0.2930 0.6980 0.4460 0.2422 0.2191 nan nan 0.0742
 656    129.5879 -34.7419   19.408  0.019 18.821  0.016 17.753  0.005 17.104  0.012 16.486  0.004    5638574319078239232 129.587849 -34.741867 17.3584 0.0010 17.9002 0.0146 16.5151 0.0068 -2.8920 0.1200 3.6760 0.1540 0.1378 0.0900 nan nan 0.0000
 669    129.6504 -34.7259   18.668  0.015 18.439  0.007 17.784  0.018 17.383  0.009 16.917  0.004    5638574559596492800 129.650582 -34.725957 17.5739 0.0010 17.8864 0.0205 16.9464 0.0113 -2.1510 0.1360 2.8210 0.1530 0.1682 0.0995 nan nan 0.0581
2321    129.5758 -34.8326      NaN    NaN 21.683  0.064 20.540  0.035 19.830  0.001 19.247  0.004    5638567137892400128 129.581598 -34.831356 17.0188 0.0009 17.6672 0.0118 16.2347 0.0060 -7.0910 0.1040 8.3780 0.1240 0.8081 0.0728 nan nan 0.0000
 688    129.6475 -34.6754   19.403  0.030 18.872  0.017 17.828  0.008 17.226  0.006 16.618  0.004    5638576277583572992 129.650357 -34.692651 18.9800 0.0025 20.0368 0.0423 17.8793 0.0160 -1.5870 0.3230 -7.4900 0.3910 1.1082 0.2453 nan nan 0.0000
 689    129.5208 -34.7399   18.844  0.010 18.721  0.011 17.834  0.003 17.262  0.009 16.671  0.004    5638621361864062976 129.520917 -34.739942 17.4911 0.0010 18.0393 0.0091 16.7664 0.0053 1.7420 0.1260 -2.0370 0.1570 0.3097 0.0895 nan nan 0.0000
2070    129.5658 -34.8514      NaN    NaN 21.304  0.055 20.174  0.024 19.491  0.016 18.863  0.004    5638567034810056704 129.563668 -34.852044 19.1322 0.0025 19.6479 0.0347 18.4237 0.0294 -5.3580 0.3430 1.5370 0.4910 0.3902 0.2708 nan nan 0.0000
 712    129.7021 -34.7136   18.952  0.041 18.723  0.010 17.892  0.008 17.367  0.008 16.820  0.004    5638576007007194112 129.690432 -34.716539 16.7608 0.0007 17.1295 0.0068 16.2360 0.0039 -2.8530 0.0890 2.5380 0.1030 0.1846 0.0656 nan nan 0.0110
 760    129.5358 -34.7317   19.146  0.043 18.959  0.015 18.003  0.015 17.424  0.017 16.790  0.004    5638621396223787008 129.535748 -34.731740 17.6538 0.0011 18.2206 0.0137 16.9169 0.0055 -2.0780 0.1380 -0.9390 0.1780 0.4416 0.1007 nan nan 0.0000
 182    129.5033 -34.8407   16.524  0.004 16.412  0.001 15.702  0.012 15.230  0.007 14.795  0.004    5638568099965168640 129.524014 -34.813313 19.0381 0.0027 19.5460 0.0486 18.3328 0.0192 -2.2210 0.3460 3.0270 0.4380 0.3249 0.2416 nan nan 0.6148
 175    129.5929 -34.6932   16.505  0.005 16.283  0.004 15.670  0.010 15.285  0.003 14.874  0.004    5638621739821132800 129.592905 -34.693214 15.4932 0.0008 15.8451 0.0027 14.9427 0.0021 -7.8650 0.2480 3.7330 0.2880 0.5706 0.1754 nan nan 0.0000
 173    129.6350 -34.8025   16.290  0.004 16.034  0.006 15.663  0.003 15.433  0.006 15.164  0.004    5638573120789231616 129.635101 -34.802454 15.5588 0.0004 15.7685 0.0023 15.1872 0.0031 -2.4990 0.0480 1.9890 0.0550 0.2014 0.0328 nan nan 0.9881
 315    129.5975 -34.7657   18.118  0.033 17.613  0.011 16.528  0.001 15.881  0.005 15.225  0.004    5638574220301339648 129.597331 -34.765748 16.1134 0.0007 16.7138 0.0109 15.3151 0.0027 -5.8020 0.0650 -1.7020 0.0830 0.4022 0.0457 nan nan 0.0000
 171    129.5867 -34.7337   18.150  0.009 17.036  0.004 15.657  0.002 14.890  0.004 14.182  0.004    5638621258784811008 129.586835 -34.733737 15.1373 0.0003 15.9204 0.0026 14.2755 0.0010 -2.2360 0.0420 2.1090 0.0500 0.1486 0.0298 nan nan 0.8482
 462    129.6971 -34.8063   19.504  0.018 18.421  0.013 17.186  0.001 16.460  0.010 15.833  0.004    5638570337650396160 129.697066 -34.806250 16.7534 0.0007 17.4492 0.0066 15.9458 0.0031 -1.8140 0.0870 0.5520 0.1020 1.1417 0.0607 nan nan 0.0000
 802    129.6375 -34.7670   19.168  0.015 19.010  0.010 18.100  0.009 17.533  0.011 16.967  0.004    5638574353437869056 129.637420 -34.767010 17.7728 0.0013 18.2632 0.0192 17.0482 0.0095 -4.4380 0.1490 1.5380 0.1810 -0.1223 0.1081 nan nan 0.0000
 164    129.6487 -34.7294   16.518  0.004 16.371  0.004 15.613  0.003 15.131  0.002 14.637  0.004    5638574563898205184 129.648824 -34.729465 15.3456 0.0004 15.8070 0.0028 14.7209 0.0013 -3.7050 0.0430 -0.0050 0.0510 0.5447 0.0306 nan nan 0.0000
 460    129.6792 -34.7352   18.059  0.021 17.919  0.004 17.183  0.004 16.706  0.008 16.185  0.004    5638574529538948096 129.674672 -34.732498 12.6267 0.0002 12.7857 0.0012 12.3476 0.0008 -4.3820 0.0400 2.0300 0.0480 0.9190 0.0298 nan nan 0.0000
 457    129.6225 -34.7372   18.511  0.010 18.199  0.006 17.175  0.004 16.553  0.006 15.926  0.004    5638574628315895808 129.613999 -34.739240 18.3143 0.0023 18.8795 0.0286 17.6016 0.0111 -3.0780 0.2370 2.2230 0.3350 0.0552 0.1779 nan nan 0.6614
 806    129.6292 -34.8150   19.083  0.019 18.914  0.013 18.104  0.009 17.580  0.005 17.086  0.004    5638573017710026752 129.629084 -34.814984 17.8326 0.0011 18.2817 0.0127 17.1574 0.0117 -2.8620 0.1610 2.1450 0.1880 0.1745 0.1136 nan nan 0.9102
1971    129.6937 -34.8287      NaN    NaN 21.423  0.052 20.017  0.021 19.291  0.016 18.658  0.004    5638570303290667008 129.690799 -34.824614 17.9975 0.0014 18.4273 0.0136 17.3947 0.0110 -1.8030 0.1780 1.8630 0.2370 -0.0866 0.1348 nan nan 0.0026
