id     raj2000     dej2000      U          SU       B          SB       V          SV       R          SR       I          SI       ub         sub      bv         sbv       vr        svr      ri        sri       j         h         ks         sj        sh        sks      magUCAC    mura     mude      smura   smude  sra1     sde1     sra2     sde2       id     raj2000G     dej2000G     Gmag     e_Gmag     BPmag     e_BPmag     RPmag     e_RPmag     pmRA     e_pmRA     pmDE     e_pmDE     Plx     e_Plx     Rv     e_Rv     P
   27  277.577484  -12.308154   15.6297    0.0273   15.1380    0.0268   14.0961    0.0233   13.5044    0.0240   12.9236    0.0254    0.4916    0.0382    1.0419    0.0355    0.5917    0.0334    0.5808    0.0349   12.0710   11.6730   11.5160    0.0600    0.0400    0.0400   13.7970    -2.80    -6.30     2.20     2.00  0.06796  0.06790  0.00736  0.00654    4153046874893313024 277.577497 -12.308149 13.7855 0.0004 14.3668 0.0022 13.0671 0.0014 -0.6480 0.0580 -4.9870 0.0540 1.1114 0.0351 nan nan 0.0000
   24  277.649078  -12.321029   15.3210    0.0271   15.0128    0.0267   14.1297    0.0235   13.6216    0.0240   13.0827    0.0250    0.3082    0.0381    0.8831    0.0356    0.5081    0.0336    0.5389    0.0347       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.04651  0.04644  0.00736  0.00654    4153043988675864576 277.649075 -12.321045 13.8261 0.0003 14.3456 0.0025 13.1452 0.0012 2.2260 0.0530 -5.6720 0.0500 1.4446 0.0331 nan nan 0.0000
   32  277.680603  -12.334778   15.7462    0.0274   15.3924    0.0269   14.1753    0.0236   13.4246    0.0240   12.5648    0.0254    0.3538    0.0384    1.2170    0.0357    0.7507    0.0337    0.8598    0.0350       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.03703  0.03691  0.00736  0.00654    4153043194080678912 277.680614 -12.334772 13.6090 0.0007 14.4276 0.0039 12.6984 0.0017 0.3270 0.0550 0.0150 0.0520 0.4484 0.0343 nan nan 0.0029
   23  277.584747  -12.330320   15.3070    0.0271   14.9200    0.0267   14.1830    0.0235   13.7688    0.0240   13.2753    0.0250    0.3870    0.0380    0.7371    0.0355    0.4142    0.0336    0.4935    0.0347   12.5180   12.2310   11.6070    0.0400    0.0700    0.9900   14.0490    -3.50     0.20     2.70     5.00  0.06122  0.06117  0.00736  0.00654    4153043748157101056 277.584768 -12.330321 13.9885 0.0003 14.4081 0.0033 13.3957 0.0015 0.3470 0.0630 -1.7280 0.0560 0.5708 0.0506 nan nan 0.0000
   25  277.566498  -12.389735   15.2815    0.0271   15.0427    0.0267   14.2406    0.0235   13.7512    0.0240   13.2480    0.0250    0.2388    0.0381    0.8021    0.0356    0.4894    0.0336    0.5032    0.0346   12.5800   12.3190   12.1290    0.0200    0.0300    0.0400   14.0850   -13.80    -7.20     2.40     3.30  0.06000  0.05995  0.00736  0.00654    4153041824011715072 277.566526 -12.389729 13.9965 0.0003 14.4629 0.0017 13.3673 0.0010 -2.8570 0.0520 -5.0890 0.0500 0.7652 0.0361 nan nan 0.0000
   30  277.623108  -12.323831   16.0153    0.0276   15.3756    0.0268   14.2900    0.0233   13.6086    0.0240   12.8498    0.0251    0.6397    0.0385    1.0856    0.0355    0.6814    0.0335    0.7588    0.0347   11.6450   11.2470   10.9860    0.0200    0.0400    0.0300   13.9800     9.80    -4.00     4.30     6.80  0.05188  0.05179  0.00736  0.00654    4153043675116510208 277.623135 -12.323837 13.7874 0.0005 14.5135 0.0030 12.9353 0.0015 0.5970 0.0490 -0.5800 0.0470 0.3195 0.0325 nan nan 0.9974
   31  277.637177  -12.325491   15.9967    0.0276   15.3706    0.0268   14.3858    0.0233   13.8234    0.0240   13.1392    0.0251    0.6262    0.0385    0.9847    0.0355    0.5624    0.0334    0.6842    0.0347       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.04804  0.04792  0.00736  0.00654    4153043610718747648 277.637105 -12.325488 14.0622 0.0004 14.6989 0.0029 13.2620 0.0031 0.3540 0.0550 -0.3390 0.0510 0.3251 0.0362 nan nan 0.9773
   53  277.621246  -12.335321   16.9368    0.0295   15.9791    0.0272   14.4489    0.0238   13.4792    0.0242   12.4188    0.0253    0.9577    0.0401    1.5302    0.0361    0.9698    0.0339    1.0603    0.0350       NaN       NaN       NaN       NaN       NaN       NaN       NaN      NaN      NaN      NaN      NaN  0.04993  0.04976  0.00736  0.00654    4153043576358375936 277.621257 -12.335320 13.5897 0.0004 14.6678 0.0020 12.5444 0.0029 0.4630 0.0520 -0.8270 0.0490 0.2592 0.0318 nan nan 0.9924
   37  277.606659  -12.330383   16.1506    0.0277   15.5831    0.0269   14.4572    0.0237   13.7826    0.0240   13.0130    0.0252    0.5675    0.0386    1.1258    0.0358    0.6746    0.0337    0.7696    0.0348   11.8460   11.4220   11.1620    0.0300    0.0500    0.0400   14.1870    -1.90    -3.10     3.20     5.20  0.05488  0.05479  0.00736  0.00654    4153043645077868032 277.606666 -12.330371 14.0024 0.0004 14.7145 0.0032 13.1320 0.0048 0.7180 0.0550 -0.3730 0.0510 0.2778 0.0365 nan nan 0.9848
  117  277.660156  -12.391863   18.5562    0.0406   16.6770    0.0278   14.5225    0.0237   13.2980    0.0243   12.0813    0.0256    1.8791    0.0492    2.1546    0.0365    1.2245    0.0339    1.2167    0.0353   10.1550    9.2860    8.9290    0.0200    0.0300    0.0200   13.7520    -6.30    -1.30     3.20     3.40  0.03045  0.02981  0.00736  0.00654    4153042373767464448 277.660169 -12.391878 13.3728 0.0005 14.7307 0.0054 12.2210 0.0021 -1.4120 0.0810 -4.3640 0.0780 0.2947 0.0472 nan nan 0.0000
   95  277.627319  -12.349928   18.0945    0.0352   16.4492    0.0275   14.5424    0.0236   13.4676    0.0242   12.3715    0.0255    1.6453    0.0447    1.9068    0.0363    1.0748    0.0338    1.0962    0.0352   10.6530    9.9110    9.6410    0.0200    0.0200    0.0200   13.9490    -2.40    -2.00     3.20    10.00  0.04549  0.04517  0.00736  0.00654    4153042816123510272 277.627376 -12.349926 13.5987 0.0004 14.7809 0.0036 12.5110 0.0021 0.3500 0.0540 -0.6020 0.0500 0.2660 0.0340 nan nan 0.9951
